index_date,government_debt_%gdp
2016-04-01,0.4299999999999997
2016-05-01,0.4200000000000017
2016-06-01,1.9699999999999989
2016-07-01,0.6400000000000006
2016-08-01,0.9200000000000017
2016-09-01,0.8500000000000014
2016-10-01,0.1599999999999966
2016-11-01,-0.11999999999999744
2016-12-01,2.3800000000000026
2017-01-01,0.5899999999999963
2017-02-01,0.8200000000000003
2017-03-01,0.20000000000000284
2017-04-01,0.0
2017-05-01,0.5599999999999952
2017-06-01,0.3300000000000054
2017-07-01,1.2299999999999969
2017-08-01,0.4799999999999969
2017-09-01,0.5200000000000031
2017-10-01,-0.17999999999999972
2017-11-01,0.36999999999999744
2017-12-01,0.5399999999999991
2018-01-01,0.10000000000000142
2018-02-01,0.19000000000000483
2018-03-01,0.07000000000000028
2018-04-01,-0.6000000000000014
2018-05-01,-0.46999999999999886
2018-06-01,0.1699999999999946
2018-07-01,0.6500000000000057
2018-08-01,-1.0
2018-09-01,0.8799999999999955
2018-10-01,1.1000000000000014
2018-11-01,-0.18999999999999773
2018-12-01,0.5899999999999963
2019-01-01,0.28000000000000114
2019-02-01,0.13000000000000256
2019-03-01,-0.37000000000000455
2019-04-01,0.010000000000005116
2019-05-01,0.1599999999999966
2019-06-01,0.6300000000000026
2019-07-01,0.01999999999999602
2019-08-01,0.8100000000000023
2019-09-01,-0.00999999999999801
2019-10-01,-0.12000000000000455
2019-11-01,0.5600000000000023
2019-12-01,0.3100000000000023
2020-01-01,-0.3300000000000054
2020-02-01,0.5300000000000011
2020-03-01,0.8999999999999986
2020-04-01,2.230000000000004
2020-05-01,2.490000000000002
2020-06-01,3.0
2020-07-01,1.2999999999999972
2020-08-01,-2.8900000000000006
2020-09-01,1.3100000000000023
2020-10-01,0.4899999999999949
2020-11-01,-0.009999999999990905
2020-12-01,0.6199999999999903
2021-01-01,-0.4899999999999949
2021-02-01,0.030000000000001137
2021-03-01,-0.37999999999999545
2021-04-01,-1.710000000000008
2021-05-01,-0.7899999999999991
2021-06-01,0.04999999999999716
2021-07-01,-0.04999999999999716
2021-08-01,-0.5200000000000031
2021-09-01,0.0
